id;r1;r2;r3
169593;4174794;-12,364;4,76848
169598;4197663;-12,9213;4,49763
169599;1160618;-14,9933;2,26577
169600;3316137;-14,2698;1,83867
169603;1825666;-10,4612;1,6293
169604;5437484;-13,0805;1,08842
169606;3324903;-11,3547;4,57999
169612;4872284;-11,5956;5,24362
169616;5810699;-13,5225;4,14792
169622;1168904;-13,696;2,19099
169624;2611248;-13,9029;2,31209
169627;1459557;-12,5175;5,57928
169633;5999339;-11,0949;1,95904
169634;5419583;-13,391;5,27775
169635;4428316;-14,9025;2,30348
169636;4760506;-13,854;3,32913
169639;1064782;-11,8698;2,27956
169641;4832174;-14,5519;4,25731
169644;2780478;-9,15175;4,46988
169645;4865755;-11,4742;6,14943
169651;1005103;-12,5339;4,01053
169652;2757755;-12,5917;4,59611
169654;5827295;-12,815;4,51948
169658;3267015;-11,2862;4,53894
169659;3594599;-14,2745;3,44009
169662;3811092;-12,0304;5,73336
169664;5513323;-10,8384;4,69219
169676;3162648;-13,8726;6,71982
169680;2813233;-13,8511;4,2355
169685;5445260;-13,9766;5,17449
169690;3360134;-10,7931;3,50645
169693;4949905;-13,3642;4,56322
169694;4128303;-10,0761;1,93905
169698;4258767;-13,4099;4,55109
169703;5303937;-12,0749;4,61027
169704;3735484;-9,97612;3,52299
169706;5318073;-11,2462;3,94801
169707;2339594;-12,3168;1,99975
169709;5757548;-11,6103;0,621762
169715;5079011;-10,0117;3,98669
169719;5895836;-13,3724;3,22861
169727;4796642;-13,372;5,44162
169733;2622042;-11,7481;2,28295
169734;2676186;-13,7713;3,44881
169740;3659624;-15,34;4,60019
169754;3396389;-11,9647;6,03261
169755;2703968;-12,4849;5,24255
169757;1611691;-13,7887;3,80345
169763;1758401;-13,6666;2,36697
169769;2486056;-11,9994;4,17318
169770;4351886;-11,8069;4,65555
169771;2480833;-13,1621;1,5144
169775;4912812;-11,9275;4,91869
169776;5893784;-14,5268;1,83072
169784;3375664;-10,8788;4,2896
169785;3631205;-13,0366;3,99206
169786;2578597;-14,8225;3,30032
169789;4299663;-11,2317;3,31748
169794;3272657;-12,4953;3,29212
169795;2803204;-13,1881;3,70225
169797;2493493;-11,9191;4,71365
169799;1459147;-13,5464;3,31018
169802;2098453;-12,2266;4,02661
169806;1439342;-12,6424;5,07977
169807;4704478;-11,8551;2,62312
169808;5029711;-13,0832;4,02222
169811;5278703;-12,2568;3,09078
169814;2382071;-11,792;1,22477
169816;5833380;-13,5657;3,84863
169820;3317798;-10,9909;8,15542
169823;4343751;-13,7737;4,30611
169828;2695601;-13,3781;5,83583
169830;4042833;-12,3341;2,1598
169831;3668030;-13,6035;2,42996
169833;1199280;-10,4731;4,46798
169843;1870392;-13,0941;7,46229
169852;4996104;-12,9409;1,88313
169854;2102488;-15,5609;6,374
169861;3526480;-10,7062;4,10324
169862;1295509;-11,8754;3,61636
169864;1368726;-13,9635;6,26878
169868;2756794;-12,1499;2,08576
169874;5466297;-11,6285;2,39946
169876;5452921;-12,6621;3,38314
169879;5436493;-12,2502;5,80684
169881;4873699;-12,8666;6,66425
169883;1618938;-13,6538;3,85209
169887;1116529;-12,3911;3,32663
169888;5517225;-12,3858;2,12569
169889;2645766;-10,8764;3,48462
169890;5586660;-10,4278;2,5333
169891;3046401;-14,8257;2,74628
169896;4586870;-10,264;4,79509
169898;3587377;-11,2881;4,19585
169905;2406859;-12,5232;1,45527
169915;2919588;-13,514;3,02654
169919;5969952;-13,2707;6,64827
169939;2032855;-10,2844;2,67024
169946;3900965;-13,0453;4,93047
169948;1712124;-13,8702;5,95665
169949;2723356;-11,8584;3,91488
169955;5757354;-13,7237;7,97675
169956;2710184;-11,6317;5,03326
169960;2153271;-13,9563;3,53896
169965;5815436;-11,1093;4,34251
169967;4397052;-13,918;2,392
169968;5256292;-11,011;1,46277
169970;1014472;-10,4521;3,86519
169971;4039436;-11,5911;4,01396
169979;2443297;-13,5432;3,77829
169984;1867969;-12,3451;2,91828
169987;5173788;-12,7092;3,83632
169990;1337198;-13,8703;5,23476
169991;4383305;-12,4587;6,12686
169998;2772734;-8,75104;3,95871
169999;5137434;-14,947;-0,360693
170004;4805102;-11,7179;5,52364
170007;2296637;-14,3477;6,28553
170011;3965375;-13,0869;1,90291
170014;2032000;-12,9155;4,16756
170015;4489808;-10,6706;3,73059
170017;5383066;-13,6553;3,08
170018;4267546;-11,6881;3,40299
170021;1140041;-10,7769;4,3142
170031;5665908;-12,8043;0,976377
170033;1315207;-10,9588;4,34658
170035;3369126;-13,9026;4,10568
170037;2207490;-9,32175;4,1077
170044;4886251;-11,1114;3,86668
170059;5733074;-11,6131;4,26487
170060;1468934;-13,7419;5,17153
170063;4916922;-9,23292;4,29091
170064;3379074;-12,9776;5,78861
170065;1524288;-14,3563;1,2744
170066;4362778;-10,7895;0,936973
170070;4069035;-12,0034;3,69105
170071;3899406;-11,4795;5,16112
170074;1379988;-12,7669;4,86423
170075;2006620;-11,3895;0,295787
170087;5840504;-10,698;2,9108
170088;3623053;-11,5728;4,2766
170090;1015524;-15,6676;3,30548
170095;4644220;-11,6155;2,91152
170096;3179790;-10,828;3,98182
170100;4960819;-15,6079;4,11186
170101;3072011;-11,7179;5,93985
170102;2090679;-9,82514;3,22661
170103;4175903;-10,3764;5,3488
170104;4374730;-11,8752;2,54538
170105;2418633;-11,9141;3,96735
170106;4310158;-14,5423;4,73856
170110;4861900;-11,9914;5,97068
170116;6008168;-10,9777;3,26908
170119;2667194;-12,5208;6,33372
170121;4575181;-13,9719;5,35259
170124;1132616;-10,3862;4,55818
170126;2584917;-11,8081;2,34449
170130;3099954;-8,1826;4,41053
170132;1137118;-9,5397;3,14079
170133;4736722;-9,90273;2,50602
170134;4270267;-13,5748;2,98206
170136;4170540;-11,2687;2,56252
170138;4628625;-13,2419;5,16634
170141;3591746;-12,2726;2,28528
170142;3824574;-11,3314;0,347633
170147;1539357;-13,0402;3,8965
170150;2489345;-11,4583;2,76685
170155;1451582;-10,1819;6,06178
170156;1332360;-13,8662;0,0286128
170159;4298651;-13,1445;3,61732
170160;5928247;-14,791;4,53564
170161;3591813;-11,0761;3,04881
170165;2496323;-13,332;5,93762
170166;2881758;-12,8352;5,79727
170175;1479871;-10,823;1,93706
170178;3254232;-13,2614;4,42538
170181;5742625;-15,241;3,73659
170182;2351006;-12,4093;1,8548
170187;2272980;-14,2636;4,54809
170189;1899060;-12,8571;4,50431
170193;2598230;-13,5788;5,0616
170200;4631407;-12,8824;4,88435
170214;5179397;-12,2223;4,39005
170216;3157885;-13,4623;4,70409
170224;4164330;-12,8463;3,31111
170236;3397622;-11,6817;4,94778
170240;1506985;-11,4903;4,42319
170252;4293897;-14,4966;2,97463
170258;1603825;-11,5852;6,45004
170276;5152816;-13,2613;3,93704
170285;2770378;-9,50123;1,98059
170293;3691296;-13,9203;3,74951
170296;2076709;-13,7447;4,29972
170297;2817338;-11,4294;2,79423
170304;2578475;-12,654;2,53655
170305;5235209;-12,7041;5,71828
170307;5827917;-11,1565;4,46403
170321;5505919;-13,5887;3,14107
170323;3267641;-8,7482;0,929034
170331;4115305;-9,99678;0,372064
170332;3245429;-11,8339;5,87757
170337;1676648;-13,7151;4,64281
170340;3523915;-11,8351;6,6321
170341;5380442;-15,0563;6,74773
170343;2804927;-14,7685;5,48348
170344;4428953;-13,9919;5,02106
170349;1222538;-11,508;2,59792
170351;3598945;-13,2137;2,86924
170352;1351866;-13,812;2,58567
170354;1200666;-12,3709;4,57414
170356;1114222;-12,079;3,11252
170357;2510942;-9,9925;0,176668
170363;3813779;-14,4937;3,74858
170371;5039443;-13,9265;2,73271
170375;5719375;-12,1226;2,39614
170376;1967772;-14,7572;4,37844
170379;3878109;-11,2152;4,04847
170391;2164512;-13,0789;1,83395
170395;1823255;-13,5167;2,66178
170401;4634845;-11,2215;4,69204
170403;4178615;-11,5795;1,49791
170405;1667398;-12,2543;3,38826
170406;1489730;-12,3696;1,23483
170416;2535696;-13,6151;1,97685
170417;4939342;-15,7403;3,82169
170420;2337106;-12,5437;2,06287
170423;2281038;-11,5146;2,251
170427;2586047;-12,7232;4,8525
170428;4705805;-11,9452;2,87993
170432;2784166;-13,7558;2,42945
170436;2794625;-14,3553;2,31591
170438;4280443;-10,8947;4,71639
170441;2774582;-15,2032;2,82921
170446;1476690;-12,5979;2,23264
170448;3237280;-11,1781;6,05894
170449;1728856;-13,3921;3,54519
170459;5983462;-13,1828;6,10928
170463;2920015;-11,7239;3,59362
170466;5523212;-12,1585;4,70966
170470;5784650;-13,2659;3,62212
170472;3888460;-11,835;2,51882
170474;1000477;-13,5994;4,43617
170476;5483998;-12,9994;4,02614
170481;1671804;-11,5397;2,14413
170484;3509782;-14,2953;3,28641
170485;4963207;-11,1975;2,94811
170488;2741735;-12,5854;2,41735
170489;5724380;-12,4745;2,85495
170490;2418049;-12,3555;3,52718
170491;1498308;-10,2615;4,05228
170494;5738208;-14,2296;3,49783
170505;2209057;-11,1833;3,47718
170508;5645611;-13,22;5,6302
170510;2887940;-10,6181;3,96639
170511;4115069;-13,8277;7,24432
170514;2349640;-11,7176;4,10942
170517;5625467;-12,8552;4,51843
170518;2000626;-13,0101;5,92701
170521;3116789;-11,6693;3,79567
170525;2198604;-13,0314;5,12239
170530;4005569;-12,3964;7,6794
170537;2183547;-10,5155;4,60339
170544;3497444;-12,935;-0,183586
170547;1479975;-14,2177;5,81724
170559;5197815;-13,2991;3,87085
170562;2416125;-12,0604;4,75271
170571;5441614;-11,4763;1,76838
170576;5073366;-10,1133;4,5483
170579;1662576;-11,6138;4,64291
170581;1058292;-12,6349;3,07955
170588;5700517;-13,633;2,26879
170592;3377897;-11,7186;4,42675
170593;3201344;-10,0598;4,06684
170598;1664983;-12,3127;2,1161
170623;4419486;-10,25;2,47624
170637;4720999;-12,2439;3,37775
170640;4430720;-9,42763;2,30346
170648;3332983;-10,8759;2,04397
170649;3769412;-13,1053;2,56984
170661;5738659;-10,3953;4,55648
170679;2569712;-11,0809;2,95968
170680;5411818;-13,4893;1,01614
170682;5884921;-10,7441;3,06863
170684;2802725;-14,2175;2,12466
170685;1049810;-8,62656;3,91465
170686;5052949;-13,5224;2,01472
170691;2026553;-11,7397;3,99291
170699;2569555;-15,9639;2,70186
170700;2097301;-10,9474;3,21299
170701;3339971;-10,7023;2,87521
170703;5123363;-11,9658;4,1863
170705;2202398;-12,7793;2,11719
170706;1969502;-14,3602;3,59942
170707;4470688;-12,6698;2,52387
170713;5958421;-14,0182;5,12441
170716;4354074;-11,557;5,2148
170719;1455047;-12,541;4,11062
170720;4690053;-10,5153;1,08523
170721;5997516;-15,1238;3,81048
170723;1764815;-11,5468;5,0041
170724;2854869;-10,1153;2,93896
170725;4160975;-14,4398;5,69927
170726;2228684;-9,9487;1,63068
170733;4798744;-10,7129;2,85366
170735;1239809;-10,1929;3,75286
170736;1393767;-13,2465;4,47862
170739;4638350;-12,1446;4,49909
170742;4650222;-11,3833;5,24873
170746;2067889;-10,8768;3,48219
170749;3910654;-11,1501;3,0035
170752;3672207;-14,3647;5,95502
170754;4229164;-13,0951;5,91624
170756;2830256;-12,4404;3,43382
170758;3519049;-10,1538;4,74399
170760;3280207;-9,95729;4,88185
170762;3663359;-13,4595;1,38735
170770;2966094;-10,0999;2,37751
170771;4920346;-11,4121;4,95659
170776;4591667;-13,0194;3,96938
170779;5745437;-12,2923;2,98369
170782;1067052;-13,7731;3,36047
170788;4775141;-14,8133;3,24101
170789;5679272;-13,5698;4,24619
170795;2107765;-13,9314;2,91251
170796;2122944;-10,8631;4,60998
170804;2199937;-11,3748;3,83657
170808;5871888;-14,9712;2,8898
170812;4399902;-12,2114;2,53856
170814;4325295;-11,765;2,49806
170815;2382963;-11,2424;2,22861
170821;2096179;-13,1658;0,0172737
170824;1226277;-12,8606;4,58055
170826;5451990;-13,8121;2,56507
170828;5176832;-8,99719;7,76562
170830;3702928;-11,2069;4,67758
170832;2831186;-11,8563;1,0491
170835;4786232;-10,646;3,79009
170837;4393565;-12,9105;4,86328
170838;1543816;-12,1107;7,04499
170840;1833258;-13,5482;3,59697
170842;1551077;-13,4814;4,36482
170843;4804603;-12,3157;5,37827
170844;3091313;-11,0192;5,94255
170845;4611598;-14,1902;6,04753
170847;3572664;-9,93225;3,52062
170853;1188334;-12,5076;2,3495
170856;5322626;-13,0832;3,34216
170862;1611420;-10,9597;1,16702
170866;4687503;-13,3544;5,69321
170868;1771639;-14,0014;0,818465
170872;1395806;-16,6506;2,87455
170874;5169660;-13,5375;6,15867
170875;2323848;-11,5434;4,21043
170879;5628925;-14,5613;2,76657
170881;5993624;-10,7107;3,22134
170884;2756623;-11,5759;4,47252
170886;2214457;-12,2655;3,89868
170888;2870245;-14,1791;3,3024
170890;3691967;-9,27186;6,19957
170893;5139161;-13,0882;2,56186
170895;2732060;-12,2454;2,65466
170896;2485267;-13,884;2,91678
170897;5007142;-14,4586;5,71728
170898;3943669;-11,2294;2,94351
170907;1411923;-10,0723;2,38252
170912;1478074;-12,3855;2,30771
170915;2743809;-11,3352;4,00137
170917;1734291;-11,9789;2,36878
170927;2917323;-10,4308;4,02128
170931;4447521;-12,0954;3,66525
170932;2201517;-10,0339;2,84816
170933;5884449;-11,0515;5,87861
170934;4183323;-14,7851;4,61458
170938;2136643;-12,2746;2,57778
170942;1345198;-13,1668;2,97389
170951;3432971;-13,3864;2,87801
170952;1063711;-11,7698;4,29905
170958;4511715;-14,147;5,61138
170960;1676577;-8,77488;4,62082
170961;3995732;-10,7064;3,56529
170963;2254557;-10,7662;5,15019
170965;2105083;-15,2718;7,22002
170970;4528938;-12,0204;3,42517
170971;2423805;-12,6189;0,811333
170972;2846810;-9,88519;3,97802
170976;1938735;-12,3687;4,53552
170978;1255104;-14,4614;5,74539
170980;1644944;-9,16155;2,01432
170981;3854488;-10,9695;4,1889
170982;4304091;-13,6285;2,97048
170983;4002936;-12,2529;4,9696
170984;1945325;-10,9011;2,97646
170985;5880356;-13,2364;5,39357
170989;2132325;-13,4324;1,44598
170995;4868893;-16,3653;7,89045
170996;4002653;-10,496;3,95521
170997;1433673;-11,9693;4,97884
170998;5014724;-11,8757;6,53191
171000;4799059;-11,0804;5,1873
171003;5019895;-11,9217;2,65076
171005;5789776;-10,0344;3,48336
171017;2952528;-12,8304;4,01807
171027;4530755;-12,9217;4,11448
171029;5285822;-13,1783;4,93774
171039;4616839;-12,7679;2,49824
171040;2162350;-12,7129;3,89783
171045;5704966;-12,9101;4,29987
171047;4352547;-11,1793;3,63556
171060;3338773;-12,7413;3,68016
171061;3734949;-9,79363;3,4228
171063;1904073;-12,9374;4,98383
171073;2989107;-13,963;4,22853
171074;1492553;-13,1077;4,52142
171082;1512093;-8,4841;0,00472313
171084;4086102;-13,8694;5,05524
171095;1040038;-10,2296;4,23538
171103;2923218;-11,3179;5,40228
171104;3146255;-13,3601;4,26579
171108;5127974;-12,5614;2,94329
171111;4792514;-14,2681;3,85098
171114;4451232;-15,9019;3,40499
171117;4990743;-12,2347;4,52897
171118;3760676;-12,9033;5,99412
171119;1835849;-12,9432;2,50586
171120;5666482;-12,0482;2,44471
171128;2386770;-9,94821;6,76215
171129;4195110;-11,8718;3,22902
171130;4690400;-12,5397;5,11222
171135;2786153;-10,8131;3,39141
171138;4948978;-11,7203;4,00755
171139;5490368;-9,41458;4,32096
171148;2511335;-13,7621;3,90938
171149;5575470;-11,6025;4,00416
171151;4318767;-12,2708;4,71142
171152;1405077;-13,1576;2,90138
171155;2507277;-12,5052;4,38774
171158;3348889;-12,3295;5,44204
171160;5851680;-12,6145;5,98547
171161;5884899;-12,8587;4,3981
171165;1031969;-10,7812;4,32717
171167;1048387;-15,2183;2,35716
171168;5821455;-10,9721;5,15557
171169;3301868;-13,6724;1,57016
171173;2580080;-15,9367;3,37054
171175;3903772;-12,5301;4,98149
171177;3925496;-12,3415;1,84908
171178;5006486;-13,9404;4,21931
171180;3595785;-14,8917;6,04564
171182;1708857;-11,5971;4,61051
171185;5255480;-12,8178;2,99554
171187;4905991;-13,9385;4,56674
171191;5230435;-8,81207;3,69722
171196;3844242;-12,7793;1,07416
171197;1580904;-13,7198;3,25565
171200;2683399;-9,88951;1,67752
171201;4780961;-10,7431;1,20812
171202;1247650;-9,57252;4,20522
171209;4335919;-10,6255;4,95722
171211;1782902;-13,2343;4,02917
171213;2731831;-11,3208;2,12346
171216;2375428;-11,6206;3,10475
171220;4298668;-11,9576;1,41185
171223;2190996;-10,5755;4,1314
171234;4179512;-13,5095;3,85544
171238;2661756;-11,954;-1,0813
171243;2076783;-12,9712;6,90092
171244;2907927;-13,7548;2,30756
171245;1462589;-12,5752;1,4757
171252;4546104;-12,3661;4,83835
171255;2851322;-15,3171;4,66436
171258;2046980;-13,4283;6,31439
171259;5160566;-10,5121;5,42813
171260;5470914;-11,8724;6,75613
171261;4311975;-12,2832;2,47005
171275;5063534;-11,5393;2,60739
171277;5958625;-15,544;-0,235113
171284;4802362;-10,8258;2,76851
171290;1435746;-13,1639;2,48374
171292;5057909;-11,5387;3,15899
171297;2035055;-12,7451;1,63362
171299;2986447;-10,7468;3,58235
171302;3540556;-13,1049;2,7744
171305;3973358;-10,1699;3,19685
171306;2448948;-9,96356;3,98726
171309;3137087;-13,9168;2,90605
171311;2777679;-12,6016;1,68974
171314;1599518;-11,5451;0,814541
171319;3976056;-13,1625;3,12864
171321;2737723;-15,2167;5,79907
171324;3808443;-10,7018;2,65777
171325;5134744;-10,0035;2,75895
171326;5007358;-12,715;5,02376
171327;2352305;-11,8945;5,13778
171332;3148123;-8,46296;5,30338
171334;3823667;-11,2583;3,45132
171335;3117898;-12,3829;4,9389
171338;6015586;-15,3513;1,73685
171339;3142061;-10,2378;3,8195
171344;1916126;-11,743;6,52805
171347;1288387;-11,0356;4,73305
171351;4252539;-12,7242;2,42439
171355;4674761;-12,6309;2,54019
171357;2588910;-12,2625;4,94294
171359;2091288;-11,9431;3,13074
171361;1586107;-12,3206;3,15238
171362;1688147;-11,8762;4,88961
171363;4179755;-9,8244;5,04601
171369;1019290;-12,3472;3,99929
171371;3726973;-11,3939;2,45885
171376;3489639;-11,7853;4,46609
171379;3643394;-13,8544;3,32401
171381;2323405;-12,3753;4,75947
171386;3997716;-11,4788;5,48634
171391;2207094;-12,5562;4,1378
171392;2973148;-13,284;2,63119
171394;1222417;-9,85943;4,98952
171397;2021952;-13,7724;1,84346
171399;5018986;-10,974;2,90946
171405;4959977;-13,1967;3,97947
171407;2983993;-11,2445;0,421781
171408;3166867;-12,8982;3,86526
171409;3127717;-15,2505;2,09359
171414;2876882;-13,4944;4,90695
171415;2059329;-13,3661;4,37252
171419;2249375;-12,9275;4,63708
171420;1412049;-11,9129;5,83894
171421;2099163;-13,926;5,55902
171424;5345720;-10,2507;6,40927
171442;5266993;-11,1052;5,68777
171443;5269520;-15,3572;1,15107
171447;2851932;-8,85417;2,91654
171457;3607392;-12,9466;2,98503
171461;5177806;-12,4499;3,6521
171462;3518876;-10,3937;0,919982
171474;3872659;-14,0425;2,02742
171478;5797414;-14,7372;4,34936
171485;5762171;-13,048;2,87096
171489;5783658;-13,0284;3,90001
171492;4133003;-13,3474;4,93249
171494;3754119;-14,7585;1,12448
171495;5541876;-11,0525;3,21265
171497;5317836;-14,7851;1,71052
171500;1079507;-11,0141;3,91224
171504;2684287;-12,7511;3,92405
171506;4403880;-13,0557;3,08039
171507;3594698;-13,5951;4,12445
171511;1654922;-12,1867;5,00946
171531;1240605;-14,0702;2,64345
171535;5193434;-13,8654;4,9084
171540;3206123;-13,7263;2,7644
171544;4331076;-12,0712;4,02469
171547;2914580;-12,7584;4,09133
171550;2495091;-15,0891;5,12777
171551;1092994;-12,9938;3,62558
171559;5483246;-11,1651;2,7034
171564;5719358;-12,4298;2,79292
171566;2805451;-11,2095;4,9599
171575;1198706;-8,72674;2,96559
171599;4976622;-10,2504;2,5112
171604;4587207;-11,8683;5,22484
171605;3756653;-10,2933;2,46983
171612;2024582;-13,0745;5,49079
171613;5039137;-12,5845;4,35504
171618;4042741;-12,3667;5,15491
171620;4818957;-11,2561;3,39265
171621;1180203;-14,2607;3,07607
171626;5767605;-14,2492;1,55639
171628;5657662;-11,4745;3,57416
171630;1537320;-13,705;4,41467
171649;1458507;-10,6214;5,22953
171650;2455454;-12,8338;1,74107
171652;4551866;-16,0678;3,77199
171656;1072752;-14,8834;7,11053
171661;5789164;-13,1796;4,74363
171670;4362939;-11,4122;4,18518
171672;2430829;-15,3785;4,98924
171674;5040960;-12,5936;2,35359
171680;2098130;-12,3323;3,06698
171681;3469844;-12,0685;3,86906
171683;5471744;-11,8728;4,33161
171684;2488386;-11,4621;3,42895
171688;3928318;-12,889;1,54298
171689;5011925;-15,4234;6,23329
171696;1153946;-12,1838;2,64429
171697;1847851;-11,1434;6,40187
171705;4382487;-13,0547;3,29735
171709;3013025;-14,2335;5,55605
171710;3880106;-13,8675;3,04678
171714;5296373;-14,063;3,51121
171716;2218717;-13,8642;0,660119
171718;3955218;-9,41379;3,52261
171720;1017260;-10,2597;4,46631
171731;2451817;-14,5362;2,76083
171750;2752132;-15,8099;5,43997
171762;5918209;-14,1731;5,65619
171765;2566350;-14,7912;2,63842
171774;4019787;-13,3395;2,52087
171783;4882169;-16,5704;4,80669
171787;2316687;-11,2049;6,02707
171795;4786306;-14,4277;2,66653
171805;2674244;-15,2535;2,71774
171808;3388777;-12,4751;5,2945
171813;5105483;-11,6806;4,16735
171823;3392917;-14,0281;0,850951
171836;1766730;-14,3382;2,67496
171839;1215988;-17,8144;4,54303
171840;1913441;-9,47478;-1,66738
171845;3481827;-11,4652;5,42952
171859;2323690;-13,9613;2,78654
171863;5943189;-7,98083;4,35988
171867;4643013;-11,517;3,27202
171868;3266681;-12,4227;3,0696
171873;5322801;-9,68994;5,77912
171874;2113277;-10,5719;-0,345089
171883;4651506;-12,8911;4,12555
171885;2152625;-14,3932;2,94229
171893;5581942;-12,5926;3,13689
171896;5333895;-12,482;4,9795
171897;3730768;-11,9132;4,59487
171899;1351706;-12,3044;5,13717
171903;1799221;-13,3147;3,39738
171904;4562343;-13,4874;3,45448
171905;5248148;-12,7482;5,60443
171912;5900138;-13,0169;5,87886
171914;5562980;-12,6117;2,71529
171916;1490708;-13,5923;2,51307
171922;5590525;-10,7696;2,42389
171923;3203483;-13,5795;5,91231
171925;2776423;-10,7607;3,84514
171927;2423519;-13,4355;2,18424
171928;1377365;-12,733;2,14536
171929;1313938;-13,5989;3,25366
171931;4301435;-12,4386;5,01677
171933;3446039;-13,9764;5,65827
171934;2206931;-10,2205;2,57375
171938;2208916;-10,3109;5,92019
171944;4512416;-9,04868;2,53668
171946;5708299;-13,1485;1,99146
171950;5360464;-12,136;3,94031
171953;1986102;-15,2011;0,920169
171954;1625327;-13,0523;5,24926
171959;1136399;-10,4481;5,02851
171961;5012195;-11,8983;1,50191
171962;5744052;-11,932;0,557185
171971;4248150;-14,6014;6,20695
171974;4303510;-11,3712;1,03405
171980;1557126;-12,7164;4,20576
171988;2154566;-11,5452;2,29143
171991;3452237;-11,2446;3,51807
171992;4504441;-12,9359;3,26804
171996;3960801;-13,0036;5,15894
171998;2757258;-13,1708;3,44721
171999;2269578;-12,2088;2,873
172000;5841105;-15,2343;4,43441
172002;3722861;-12,2877;5,88948
172004;3739413;-10,5231;3,2689
172006;1240463;-14,8758;4,87968
172010;2270557;-13,5384;1,14986
172012;5832658;-12,1331;4,14314
172015;2754961;-13,285;3,73294
172018;3098368;-14,3443;3,90571
172019;3014324;-16,4866;6,71672
172024;3847266;-14,8345;5,55223
172029;1731088;-10,7635;4,6166
172032;2016413;-11,5303;4,23191
172040;3978828;-11,0824;6,10527
172041;4609274;-14,2761;5,52219
172043;3215359;-8,76981;6,20582
172045;3088106;-12,5402;5,93538
172049;4798406;-12,0583;3,27175
172050;5742019;-13,492;4,65485
172051;1803438;-14,3042;5,34134
172055;5445880;-11,4367;3,77801
172062;2640713;-13,4693;3,37756
172063;2894332;-11,5812;3,27269
172072;3851976;-13,1626;4,65818
172079;4504429;-9,79932;5,76273
172083;5998296;-12,3925;4,12967
172085;2189724;-12,3418;5,72586
172086;4990191;-12,2815;4,72368
172092;1357766;-11,6868;4,20257
172093;3860358;-13,5089;4,81329
172096;1038783;-13,1243;3,46855
172100;3299194;-14,0664;1,40353
172102;2550050;-13,5918;4,07537
172103;5947454;-13,8295;6,38371
172110;2244116;-12,1234;2,90059
172112;2702284;-13,7203;3,469
172113;5112400;-12,8016;4,4251
172114;3186295;-14,5067;2,6195
172123;3243111;-12,3891;2,62106
172126;2249220;-10,8048;5,5986
172127;1376919;-11,7518;3,51408
172129;5612557;-13,6968;2,45671
172131;1898004;-12,239;4,20932
172132;4250301;-11,0506;4,85664
172137;5219443;-12,5855;6,33464
172138;1284612;-12,8586;4,42137
172139;1661634;-13,603;2,94052
172141;1108185;-7,3908;0,680151
172142;4376729;-15,1136;3,26606
172143;4401184;-13,3887;4,10934
172147;1751541;-12,3566;2,55405
172150;2806494;-12,7446;2,91043
172153;1163741;-9,9164;2,79016
172157;1448935;-13,1986;5,48284
172161;4533515;-12,3644;0,501928
172164;2034244;-6,95559;1,17619
172165;3173371;-15,0152;4,6203
172168;3599026;-11,6923;4,49266
172172;4934388;-12,0691;3,99061
172175;5062236;-11,9361;4,15472
172176;1235249;-14,0471;2,69204
172177;2052273;-13,6711;3,78843
172178;4322552;-12,9893;4,56505
172184;1151569;-10,39;3,69957
172192;3941473;-10,6206;3,25228
172194;2597793;-12,4371;1,66987
172195;5616957;-13,4874;5,6371
172196;5481337;-11,1509;2,47035
172198;1695813;-12,2584;2,98701
172206;4480476;-11,3241;3,77387
172207;1886342;-12,5645;0,115107
172208;2305017;-10,906;4,83164
172209;4062250;-12,2155;4,59006
172214;3685081;-12,5952;2,71401
172227;1799925;-10,9245;2,889
172230;1786521;-10,106;-0,145335
172233;1829052;-14,2003;1,21399
172237;2224344;-9,73421;3,76886
172238;4187398;-13,3338;5,79451
172239;4485494;-9,98655;3,19962
172240;5439811;-11,8642;5,19559
172243;1260620;-13,0238;2,60045
172260;3618296;-14,4402;5,99032
172264;4087903;-13,6076;6,7796
172267;3522546;-10,664;0,886271
172273;1774089;-10,3715;3,90486
172277;1249919;-10,6928;4,28716
172281;1791029;-12,8498;6,06163
172287;4250410;-13,5952;4,20097
172293;2650736;-13,5621;3,31947
172304;1475636;-14,2606;3,65225
172317;3880763;-13,5882;2,79323
172321;2442345;-10,9572;4,70531
172327;3363111;-15,0042;7,12887
172330;4999850;-11,5407;2,04182
172336;5776378;-11,4673;3,08573
172337;3203677;-12,0677;4,8691
172340;5215673;-13,8518;2,93242
172353;2082395;-11,5083;4,42618
172354;3382773;-13,9752;0,823334
172357;2375851;-11,3862;3,85504
172361;4959828;-12,9164;4,63252
172366;3551018;-12,2347;1,1325
172370;4094887;-13,6623;3,92562
172371;5392678;-11,5885;5,44518
172372;1073454;-11,4266;3,00878
172374;2849216;-13,5828;4,67608
172377;5622251;-11,2647;2,66829
172380;3881090;-11,8249;2,76528
172393;1078707;-13,7694;-0,609547
172400;2240507;-12,6653;0,959524
172401;2665720;-15,46;3,30032
172403;4322513;-11,2278;3,63796
172406;4164860;-11,1074;6,02907
172408;3268628;-11,0287;2,17791
172409;1614747;-12,9993;1,76843
172411;3112807;-12,6966;2,90244
172422;3668870;-13,6655;3,13331
172427;5744351;-13,6356;5,29807
172433;3572879;-11,9709;6,31975
172434;3393275;-12,2605;5,17895
172436;5959288;-12,4404;2,86769
172439;2957260;-12,4227;4,3363
172442;4752976;-11,2506;3,12066
172446;2049076;-13,6472;0,148541
172448;2271516;-11,3837;4,83815
172450;3541794;-6,63804;3,9676
172452;4793928;-15,3283;3,66433
