id;r1;r2;r3
218819;4301259;-14.3358;4.90041
218821;1666706;-10.4119;3.0423
218825;2287689;-14.6121;6.30959
218827;4119851;-13.6096;5.26589
218840;3584509;-14.4715;5.36873
218843;4697109;-13.6987;4.17068
218847;4820781;-13.4126;4.33491
218848;2681558;-14.5488;5.72414
218849;3749838;-13.7912;4.80955
218853;2410933;-11.1602;2.7474
218856;3754231;-8.05247;2.427
218864;4249085;-14.045;5.273540000000001
218867;4246869;-10.8171;3.2712
218868;5370356;-15.2365;4.8750800000000005
218869;3367480;-13.2963;4.57948
218872;3139897;-13.802999999999999;4.38615
218878;3644575;-14.3301;3.79339
218883;1498321;-9.14586;1.1566
218884;3384779;-10.9588;2.91919
218885;2434195;-6.87565;2.5714
218890;4180797;-13.5699;4.093
218898;1988807;-13.9441;5.10433
218899;4678495;-9.95223;2.2680599999999997
218902;5700739;-14.3777;4.062180000000001
218905;1220091;-8.01527;2.4818700000000002
218918;4966737;-10.1041;3.4161699999999997
218925;1071542;-10.821;2.44164
218926;3013541;-14.7842;4.00284
218929;3266725;-16.4851;5.52471
218931;3676531;-10.5939;3.58351
218935;2971381;-10.6765;3.11139
218944;4488184;-13.8238;4.54444
218949;5939440;-13.4816;4.24946
218952;4743531;-13.7012;5.43852
218954;1298039;-13.9866;4.5671
218957;2912558;-9.880180000000001;2.51686
218960;5431949;-13.7323;4.48559
218962;5483594;-10.3554;3.58945
218963;4717855;-10.5886;2.42568
218971;5034381;-10.9384;3.27448
218980;4441035;-9.76103;3.8433900000000003
218983;3530337;-10.6647;3.6112
218986;4215339;-9.76523;1.87392
218987;5385506;-10.3328;1.27141
218994;3250197;-13.6405;4.06974
218998;2658821;-14.1709;4.99062
219014;3071629;-10.0236;3.18365
219021;3041985;-14.357999999999999;3.8056
219022;4222785;-14.2283;5.55638
219026;1231748;-15.6005;5.40494
219032;5673495;-10.7479;2.65682
219044;4599775;-13.777999999999999;3.82186
219045;2378100;-8.97908;2.68243
219046;1747157;-8.05315;1.7367599999999999
219054;2227494;-13.5011;4.82662
219057;1140882;-14.3435;3.81267
219076;4296273;-10.9487;2.9324
219079;5816113;-14.4884;4.47682
219082;1558810;-13.8015;4.26966
219086;4254343;-13.8064;4.214119999999999
219090;2635486;-9.01698;0.31233099999999997
219096;4817837;-15.3063;3.7474
219106;1160657;-9.6543;3.74185
219107;2364931;-14.7976;6.12209
219109;5249185;-11.084000000000001;2.41983
219114;5757587;-10.2062;1.9987
219116;2879131;-10.3084;3.2942
219119;6018502;-14.6584;6.044630000000001
219122;5168066;-8.4983;2.2032
219127;4647933;-11.1902;2.76302
219129;5100571;-13.6172;4.70934
219138;5961896;-15.1329;6.56993
219140;4806371;-13.8748;3.94719
219141;5638458;-8.43259;3.5139400000000003
219145;5657623;-9.18791;2.40348
219151;1168690;-9.76688;2.01415
219155;2294843;-13.356;4.67375
219156;3331127;-10.2542;2.24476
219162;2849569;-16.4427;4.44795
219165;3468552;-9.74393;0.35434299999999996
219168;3491608;-14.2328;4.98107
219173;1751347;-11.0019;2.86922
219176;5337005;-10.6744;2.73487
219185;4355994;-8.58339;1.30303
219193;5652421;-15.4728;5.053999999999999
219195;5950718;-14.8354;4.28178
219198;4714005;-11.0126;3.3308699999999996
219201;2879758;-14.8811;3.75864
219202;1136522;-10.1637;0.557645
219205;3409691;-10.8945;3.09385
219206;4249152;-15.184000000000001;6.985710000000001
219210;2880906;-15.1748;5.54517
219212;1194552;-9.35282;2.75463
219213;1935173;-9.68179;2.4963900000000003
219216;3152159;-15.1698;4.751869999999999
219217;2955892;-10.2565;3.6718599999999997
219218;1205891;-10.427;1.95895
219225;2256809;-10.9436;3.43454
219227;2983555;-10.0546;3.1190900000000004
219230;4318947;-14.755;4.35185
219234;1971581;-9.92628;1.1811
219240;3322397;-10.6826;3.3984699999999997
219247;2901168;-10.4239;1.36105
219254;5622503;-9.76488;1.48442
219259;4768517;-8.1633;3.3783
219268;1418066;-15.2175;4.75765
219278;1531366;-10.914000000000001;3.06302
219280;3134448;-10.062000000000001;1.85897
219282;1267426;-10.1335;1.07161
219288;4076752;-13.9465;4.35686
219296;1343284;-13.2856;4.52234
219297;4819310;-13.6935;4.52519
219300;2608356;-14.9155;4.62073
219302;2073519;-10.0985;2.94397
219303;5032161;-10.4611;2.56684
219305;4940127;-9.8933;2.51873
219310;5162785;-9.387319999999999;2.43392
219318;4566396;-13.6044;4.873069999999999
219324;3507944;-13.5725;4.20266
219331;4616119;-8.50489;2.3356
219332;1124295;-10.5188;3.20244
219333;1095793;-10.9132;2.64043
219337;1877933;-10.5155;2.77093
219339;4552799;-14.5356;4.80673
219342;4305697;-8.05642;1.9357799999999998
219352;4078521;-13.8767;4.5453
219355;4430673;-13.3045;4.85276
219359;3525967;-13.4984;4.14107
219363;1646476;-14.4778;4.4372
219366;1575818;-13.7044;4.9482099999999996
219369;4852722;-10.6437;2.53608
219371;3455328;-15.860999999999999;3.69506
219375;5257089;-9.79135;3.4893099999999997
219383;1722299;-16.6382;5.21018
219386;4359309;-9.26636;3.8146699999999996
219395;5506612;-13.6573;5.23805
219399;4946706;-13.6616;4.46601
219403;1189402;-9.76637;0.67889
219408;2303686;-10.102;3.28535
219412;3026774;-15.2041;3.87952
219413;2777413;-15.1098;4.00362
219423;3864601;-11.1214;2.88194
219426;2906685;-15.7433;6.14691
219441;5701393;-14.5263;4.23969
219444;5851878;-10.3971;3.05735
219454;2327941;-10.6297;2.38382
219456;4741635;-14.7959;4.0972599999999995
219457;4701908;-10.8892;2.94735
219458;3133248;-13.8233;4.97323
219466;3856598;-14.9039;6.999960000000001
219467;5420876;-10.985999999999999;3.10065
219468;5048502;-15.9655;3.45914
219480;5626698;-13.5149;5.16256
219490;2860532;-14.4265;4.47586
219507;2833654;-14.1502;4.03342
219512;4416798;-10.864;2.7398
219515;1032306;-8.441469999999999;0.547804
219517;4489262;-15.6125;5.37458
219521;1280537;-13.3986;4.95102
219522;3160100;-14.4626;5.61348
219523;3257180;-9.75941;2.96863
219532;1146350;-14.4266;5.07452
219541;2866856;-7.918939999999999;2.2408799999999998
219545;4947899;-10.8118;2.78831
219548;2552184;-16.6529;5.0864400000000005
219549;5385280;-15.0661;4.13278
219554;5557365;-8.21235;2.9045799999999997
219555;4030381;-7.5698300000000005;2.6983599999999996
219559;2003464;-9.86572;3.33815
219562;1737773;-14.8691;7.19948
219564;2848121;-9.468210000000001;2.96236
219565;1543922;-13.8291;4.2678400000000005
219567;4827131;-11.1018;3.17116
219574;2879577;-13.8542;4.2580800000000005
219575;2533628;-13.6443;4.93248
219578;4494330;-10.1104;1.4659200000000001
219582;5999173;-8.5565;2.71285
219586;1229846;-9.88295;1.29925
219588;4113012;-10.970999999999998;2.36626
219590;5736840;-10.1364;3.18357
219605;3065268;-9.250910000000001;3.4464599999999996
219607;2026505;-9.74738;2.77617
219608;2914389;-14.2768;6.0157099999999994
219610;5432773;-10.8814;1.89926
219621;2778091;-10.0329;2.9116400000000002
219622;3553059;-14.2095;3.7982199999999997
219623;4082746;-13.8043;4.1758
219625;5027527;-16.2245;3.84535
219626;1305431;-8.725719999999999;3.23342
219629;5939755;-9.6721;3.6145199999999997
219630;1660412;-10.7866;2.33125
219638;3806531;-15.11;3.5811699999999997
219639;5243573;-7.06491;2.25467
219645;3798836;-9.796510000000001;3.14983
219646;3876298;-10.5586;2.59827
219648;1022929;-9.53012;2.56177
219665;4243448;-9.51522;3.65985
219666;3568681;-16.0741;5.738180000000001
219673;1779407;-10.5359;3.0415799999999997
219674;1978162;-15.7759;6.3422
219675;1330457;-15.9406;3.5789199999999997
219676;3239114;-15.806;4.6765
219683;3415702;-14.1861;3.8639699999999997
219687;5251254;-9.77928;0.738585
219693;1357743;-9.31749;3.19735
219694;2126109;-8.95544;3.31377
219695;1787376;-8.801960000000001;3.8442
219700;5834549;-10.7486;1.85952
219701;4631265;-11.0682;2.69652
219705;5412462;-9.83121;3.4253699999999996
219708;5555336;-10.6025;2.20745
219716;3249030;-13.6898;4.597659999999999
219721;1617151;-15.0745;5.333069999999999
219723;2957106;-11.0808;2.67635
219728;3832047;-14.4288;4.90831
219736;1962084;-10.4775;3.0117
219742;3012249;-14.2782;5.10332
219745;4168238;-14.2411;3.81379
219752;4412434;-11.0141;2.73033
219754;4440364;-9.4019;3.71673
219756;3802067;-10.9473;3.0863099999999997
219760;2112305;-13.8651;4.00788
219765;5398874;-10.6922;2.22765
219773;3435245;-9.019730000000001;3.8182400000000003
219774;2243172;-10.7929;3.46585
219780;1964031;-15.1157;5.475140000000001
219783;1079239;-14.8022;5.90395
219786;2112661;-10.0367;1.63388
219789;3276128;-9.91698;3.43244
219794;5964010;-10.2681;2.14645
219795;1881201;-17.183;5.06869
219801;5684782;-10.8286;1.8269400000000002
219805;4664374;-14.8284;4.33474
219806;4682350;-14.7362;6.01123
219812;3187063;-10.8229;3.59323
219813;5317308;-10.5661;2.2865900000000003
219819;5825763;-13.7482;3.94268
219823;4783823;-9.83722;2.20669
219828;5964297;-10.6475;2.43776
219832;3714666;-14.7463;4.730580000000001
219843;2999221;-14.4208;5.37284
219845;1782011;-10.5009;1.27407
219858;4693380;-11.1648;2.81034
219859;2654292;-10.6396;2.80438
219861;2852929;-14.1131;5.13912
219868;1041867;-14.0343;4.55004
219869;1565280;-13.7629;4.3384599999999995
219874;1481322;-10.6688;2.69004
219879;1362923;-10.15;3.52915
219881;3091785;-14.3331;4.834969999999999
219882;5680305;-16.2659;6.994460000000001
219883;4998588;-10.3517;1.66662
219888;4313476;-15.4567;5.76316
219896;3867764;-10.3521;2.82329
219897;1282526;-9.62003;2.02242
219900;3373149;-14.2554;3.9728199999999996
219905;1284784;-10.5004;3.54156
219921;5984029;-14.4799;4.363659999999999
219925;1749710;-8.48679;1.9027
219930;4827687;-8.487589999999999;3.77304
219932;4527979;-10.5834;2.60135
219946;2216713;-8.07;2.07017
219951;2605176;-14.3242;4.28124
219952;2827699;-13.6038;4.5570900000000005
219954;5337181;-13.6519;4.67968
219956;3626734;-10.7491;2.4927099999999998
219959;2609316;-14.1988;4.68958
219966;5405855;-10.7344;2.2395099999999997
219969;2103685;-10.6617;2.8659
219971;1790548;-13.8358;4.45875
219977;2841445;-10.7442;2.92009
219978;5092483;-8.87243;2.83216
219984;3039969;-10.9429;3.07733
219992;1826556;-13.8751;5.5429
219999;1201005;-9.39482;3.81334
220000;4591347;-16.3295;3.94982
220003;2211189;-14.103;3.8139300000000005
220015;3563202;-10.8988;3.38385
220026;5859842;-8.925089999999999;3.0156400000000003
220027;2861361;-11.0468;3.06719
220034;1515370;-8.08591;2.1095200000000003
220036;1539210;-15.3087;5.503769999999999
220038;4882721;-14.838;4.3572
220054;4205579;-13.78;5.3091800000000005
220056;1223405;-14.1071;5.23574
220073;1808149;-7.96373;3.87865
220076;3919246;-9.95444;1.41194
220077;1586695;-15.2851;6.55198
220082;5399212;-16.4315;4.78619
220083;2071311;-7.69543;3.29181
220084;4441971;-15.1663;4.715669999999999
220089;3821080;-7.7321;2.47913
220095;2567358;-15.1281;4.86903
220106;2087616;-10.0706;3.5183
220111;5588874;-13.4906;4.60286
220116;5117373;-7.5998;3.03626
220121;5319312;-14.5811;4.93457
220123;4924648;-10.3573;2.8892599999999997
220136;1022550;-9.10179;3.2189900000000002
220140;1287466;-13.5628;4.5644800000000005
220142;1447192;-7.584860000000001;2.01629
220145;1235268;-9.97975;3.19057
220152;1743234;-15.5646;5.77029
220153;4501643;-14.6731;3.6581599999999996
220154;5337733;-14.0582;4.2773699999999995
220156;3013748;-14.8189;4.05354
220158;5624651;-9.1296;1.10086
220174;2682876;-14.2421;4.75925
220180;1165304;-9.57362;2.80108
220188;3392057;-13.6297;4.30368
220191;2087839;-14.4268;6.09463
220194;3975149;-10.0303;3.21621
220210;5223552;-14.2851;5.38676
220211;3431525;-13.859000000000002;4.64754
220224;2795550;-14.097000000000001;4.9862400000000004
220227;5797761;-14.3343;3.8090599999999997
220243;4535436;-10.9463;3.3533800000000005
220254;1543868;-13.8365;4.74898
220255;5272238;-14.1592;4.64971
220270;3055576;-11.1128;2.78796
220281;3391281;-10.7923;3.15299
220293;5045676;-10.1015;2.69358
220306;4164254;-15.7231;3.5539199999999997
220313;4994003;-10.1675;3.01879
220318;4429827;-13.3889;4.7805
220319;3103513;-13.3902;4.93631
220327;2383905;-14.7255;3.7907300000000004
220328;2537339;-15.2928;6.3825199999999995
220332;2043466;-10.6014;1.44937
220333;4820114;-15.6578;6.18118
220334;5722288;-15.1464;5.35551
220337;3074579;-9.43419;3.91756
220338;5975859;-10.8656;2.773
220343;4081467;-9.97988;3.188
220356;2330017;-15.0924;4.336880000000001
220361;4680271;-9.47959;3.82281
220362;1394250;-11.0725;2.36648
220368;3403893;-9.87577;1.9109099999999999
220369;3506584;-10.7399;1.78515
220375;3460351;-13.7045;4.72288
220376;4370258;-14.0204;4.8714900000000005
220381;3340030;-10.6326;2.4900599999999997
220382;3860641;-10.4699;1.87956
220387;4801894;-13.9156;4.22805
220391;5846068;-10.5409;3.1339099999999998
220394;4124008;-14.8407;6.64315
220403;5042433;-13.7159;4.06069
220410;2028147;-8.30598;3.18867
220411;1800604;-13.7864;5.47957
220412;3742422;-15.1125;5.06505
220416;2092232;-9.518369999999999;2.05641
220419;4626225;-9.06033;1.53132
220422;2411521;-15.7977;3.9734800000000003
220425;5785461;-13.679;4.193919999999999
220431;3028634;-14.2467;4.19313
220440;3610846;-9.3397;0.806217
220441;2105613;-14.4787;5.16763
220442;1797830;-14.8367;4.78228
220443;1454223;-13.7089;4.1424900000000004
220445;4697300;-13.6318;4.8442300000000005
220446;3552550;-9.83736;1.06318
220447;3389543;-9.94443;2.53261
220450;3563031;-7.58028;4.01317
220452;5321212;-9.81452;3.54695
220457;5314616;-13.3509;4.37593
220458;5930735;-9.37952;2.2722599999999997
220467;5290212;-8.36683;3.68966
220475;5563931;-14.5453;5.44295
220478;2367952;-11.0134;2.30567
220481;1100670;-14.4559;3.99082
220482;5128464;-8.528310000000001;0.901818
220485;2899506;-10.9438;3.5527900000000003
220487;6013575;-9.1943;0.0730262
220494;5466845;-10.8572;3.0819
220497;1147727;-10.9215;2.94263
220498;4816131;-9.85225;1.9912400000000001
220502;1512646;-13.7582;5.1887099999999995
220506;5415421;-10.0338;3.4714699999999996
220507;4703222;-13.259;4.78105
220513;4742590;-15.0058;6.41695
220515;1386938;-14.3072;4.57024
220518;4330408;-7.973439999999999;1.7704
220528;3957423;-7.85957;3.53755
220529;2701384;-16.5979;4.94223
220539;2383196;-10.4727;2.26116
220543;5003911;-14.4071;5.8772199999999994
220558;5227212;-10.7821;2.5621
220559;4030694;-14.9112;3.87618
220563;2163560;-13.8537;5.206869999999999
220564;3572730;-14.6559;4.003769999999999
220566;1625316;-10.4121;3.23572
220567;4154416;-10.0924;2.6264
220571;3486711;-14.883;5.30318
220579;3959893;-14.3071;3.9735400000000003
220581;4348977;-10.4188;3.22287
220582;3275221;-15.0174;4.08154
220587;3503489;-9.49123;3.79595
220589;1240879;-10.4818;3.53991
220591;1725523;-13.9527;4.20637
220596;2846872;-7.4166300000000005;2.73159
220601;5266694;-14.7469;3.8802
220604;1550954;-13.9733;4.61365
220611;3716954;-15.386;5.09376
220617;2196355;-15.2458;6.08798
220618;1179471;-10.7282;3.5544800000000003
220625;3812908;-9.88359;3.82356
220626;3758313;-13.5982;4.8021400000000005
220628;2036137;-7.4505;3.1261099999999997
220630;3093107;-13.8128;4.60931
220637;4723522;-11.2269;2.7145
220638;1321811;-8.96322;0.5572560000000001
220648;3036048;-7.45909;2.78678
220652;4533278;-10.228;2.8694599999999997
220653;1725087;-13.5339;4.91809
220655;2255318;-14.1025;4.77304
220663;1828047;-14.5689;6.19855
220665;4242341;-10.1427;2.9674400000000003
220669;5013684;-13.5261;4.77051
220677;1383032;-13.5552;4.75871
220681;4594535;-15.0157;3.8086699999999998
220692;3913482;-9.99822;1.9595099999999999
220707;1541737;-10.419;2.4426799999999997
220708;1850534;-13.8904;4.87542
220709;4295870;-15.374;3.5325800000000003
220719;2793519;-11.1188;2.71565
220722;3927747;-13.535;4.50522
220724;3925822;-10.8687;2.99986
220727;4169535;-14.1344;4.1235
220729;1398593;-13.7362;4.31266
220731;3677509;-14.818;3.9264099999999997
220732;3817446;-10.5413;2.69587
220741;4936198;-9.08968;3.84845
220743;1929204;-14.0608;6.0243400000000005
220746;1275309;-14.3973;4.8125599999999995
220747;4755576;-14.2443;4.06128
220748;4871351;-10.6382;1.8342900000000002
220753;3479342;-7.62293;2.5243
220756;4170091;-13.833;3.9298300000000004
220759;3980773;-14.4224;5.85227
220767;5644192;-14.5769;3.8613199999999996
220777;1841400;-15.2236;4.5387
220782;5584881;-14.6444;4.8299
220784;6009952;-15.0151;7.03302
220785;1991079;-14.6985;4.40166
220791;5211681;-14.8928;4.21195
220801;2472553;-14.3497;5.79039
220802;3192334;-13.9749;5.71885
220806;5570958;-13.597999999999999;4.782719999999999
220810;2792133;-10.5983;2.63016
220819;3412240;-11.2063;2.73372
220823;1710074;-14.2358;4.69813
220824;4594620;-9.817960000000001;3.04452
220825;4729409;-13.7136;4.93253
220826;3571074;-15.894;3.6449300000000004
220828;5990772;-8.93965;3.9316400000000002
220829;1706059;-11.0111;2.66152
220847;5537049;-8.8579;3.17285
220850;3955651;-9.81329;3.56415
220856;2775957;-9.59426;1.44256
220866;3160704;-15.3717;3.54311
220871;3484210;-15.2009;5.6614
220877;5449827;-9.26639;2.4594400000000003
220884;5263775;-10.2565;3.00219
220889;4993456;-11.0583;2.86579
220893;2582158;-9.996780000000001;3.7002900000000003
220895;1753642;-13.9737;4.85554
220903;3562479;-10.7893;3.54388
220904;2511474;-14.6941;6.50636
220908;2225723;-13.9927;4.43905
220912;5953088;-10.0197;2.83069
220913;1246767;-13.3976;4.4899
220923;4455932;-10.8139;2.65994
220942;5170629;-7.65849;2.14836
220944;4812529;-9.7373;3.2825599999999997
220948;5283338;-8.50785;2.65666
220956;4524509;-9.34702;1.13424
220957;1471750;-9.50785;1.8255099999999997
220967;2612369;-15.0351;6.72807
220970;1099786;-15.109000000000002;4.6091
220971;2266457;-10.1454;0.9001520000000001
220979;5154393;-15.3185;5.09601
220996;5290618;-10.1538;3.2911300000000003
221003;1688801;-15.6984;4.79868
221008;2010883;-8.86003;3.07082
221014;5480226;-13.4898;4.06612
221020;1172247;-11.019;2.45792
221022;2330441;-14.1985;4.08447
221024;1543428;-9.9537;3.17833
221028;5540258;-14.6399;3.7576
221036;1695617;-10.6479;3.52681
221037;1872298;-11.0575;3.3104400000000003
221038;4844724;-10.2985;1.4982
221039;3446174;-14.9091;4.4508
221043;1919200;-8.29175;0.873391
221051;4230939;-14.4573;6.095940000000001
221053;3351840;-8.29037;1.55314
221055;1597760;-13.6035;4.54603
221063;2656018;-13.2904;4.66434
221068;2796308;-14.7872;7.122539999999999
221069;2978421;-15.1475;5.6117300000000006
221070;4853016;-11.0148;3.2250799999999997
221071;4832702;-15.4313;6.83368
221073;5378321;-10.5271;1.6763599999999999
221074;2266226;-13.3204;4.4962
221080;1417388;-13.6305;4.14839
221081;1481643;-14.1583;4.40945
221082;1092617;-9.75204;1.07826
221083;2537725;-15.6516;6.776089999999999
221084;2992988;-13.5753;4.66876
221090;4809469;-15.7348;4.81148
221091;4447998;-10.4674;1.33641
221095;5337240;-14.4358;5.67515
221098;4283902;-13.8876;5.650530000000001
221099;2849202;-11.232999999999999;2.72391
221101;3552883;-13.9145;4.227069999999999
221108;5041460;-10.5644;2.76337
221109;1520634;-14.6546;5.1119699999999995
221110;4721499;-10.4065;1.10064
221115;4176688;-14.1218;4.5526
221121;3048528;-10.472000000000001;1.06024
221126;1754507;-13.6635;5.1054
221133;3592981;-14.6937;5.3163599999999995
221136;2677682;-8.90541;3.6273
221140;2333090;-14.9916;5.33631
221141;5556708;-14.8847;5.1090599999999995
221146;5645713;-14.6805;4.743930000000001
221150;3065378;-10.4348;0.9992629999999999
221156;2022318;-13.9327;5.26357
221162;1207342;-14.0533;5.7027
221166;3390502;-10.2276;3.44875
221170;3052070;-10.3311;3.4977099999999997
221171;4768935;-15.800999999999998;4.7889
221173;5634156;-14.3959;4.52944
221175;5189666;-14.6589;4.80628
221179;1068643;-9.08216;1.78265
221184;5496103;-10.8172;2.10773
221185;2039517;-9.951310000000001;3.4076
221190;3333451;-10.7369;2.80599
221191;3126841;-9.032010000000001;1.30083
221192;2659195;-14.5637;5.3426800000000005
221197;3170826;-10.2742;2.8430299999999997
221199;3644868;-13.4344;4.61091
221200;5331307;-15.9442;4.1595
221202;5643483;-10.4053;2.8012099999999998
221204;3940628;-15.270999999999999;4.02347
221205;1094046;-13.6959;4.96185
221210;3537263;-14.8151;4.62443
221224;5808271;-9.6359;3.79293
221225;3538425;-14.9708;4.47641
221232;1460807;-13.5428;4.60299
221233;4222704;-14.7301;5.20219
221235;1744631;-13.7652;4.10744
221242;2080002;-10.7687;2.68662
221246;1967306;-9.102310000000001;2.14787
221254;5349660;-11.0614;2.59196
221256;4762015;-16.6165;5.09751
221257;4078687;-13.2669;4.6849300000000005
221258;2360345;-11.1447;2.5552200000000003
221260;1234665;-10.445;2.2246
221261;1212440;-10.6976;2.76322
221264;3635941;-10.7166;1.86798
221266;1798754;-9.36077;3.73916
221270;3008154;-15.0668;5.14077
221280;4902324;-14.7763;6.54434
221281;2124706;-13.4635;4.21955
221291;3212838;-9.82835;3.12962
221301;1244258;-9.10319;3.07311
221308;1405969;-14.3858;3.8880199999999996
221310;5735434;-16.081;4.5288900000000005
221311;3952469;-8.77871;3.50322
221320;3653170;-10.208;1.8214400000000002
221322;4863777;-14.2462;5.19486
221328;5486251;-15.6035;3.90372
221330;2423886;-8.9708;3.40976
221332;2559169;-9.34533;3.13441
221333;4595524;-14.0535;4.3947
221338;2454618;-9.25175;3.77941
221355;5294329;-16.6101;5.63703
221371;5965022;-14.2529;3.84715
221372;1822109;-13.8927;4.29096
221379;5837344;-14.3572;5.937180000000001
221382;5038481;-14.318;3.7440800000000003
221385;1794281;-9.77717;1.90199
221386;2197337;-9.574689999999999;3.59511
221388;3051799;-10.0698;1.6071600000000001
221392;1228682;-10.0159;3.2154599999999998
221399;5575756;-10.5282;1.53385
221401;1678836;-14.2669;5.11669
221403;5521145;-15.0252;4.8154
221414;4439442;-14.7234;4.53204
221416;3025726;-14.1301;5.02099
221419;2574629;-14.2856;4.13339
221429;3839588;-10.7093;3.4824
221431;1609646;-10.6352;3.26362
221438;2042840;-15.6764;5.33144
221442;5133795;-6.14466;3.75696
221445;3358168;-10.5631;1.54968
221448;1541871;-14.5603;5.94123
221451;1677507;-9.57635;1.8826599999999998
221458;5440773;-8.62686;3.81276
221461;4221872;-10.0067;2.6514
221478;3552373;-10.7993;2.05507
221482;4601655;-14.1859;3.78758
221484;3254462;-9.90022;1.1951100000000001
221488;4654770;-14.572000000000001;5.71263
221489;5596607;-15.5123;4.51048
221493;3891613;-9.867460000000001;3.4397
221500;4066685;-14.5063;6.40066
221504;2326030;-10.6673;3.27507
221505;3126898;-11.0995;3.19773
221506;1970795;-14.4181;3.71136
221507;4735902;-13.2594;4.63438
221512;4071277;-10.6862;2.90765
221515;3596474;-13.3644;4.70845
221520;1271539;-14.9208;4.17815
221523;5456026;-13.5964;4.61545
221525;4385733;-10.2753;2.7338400000000003
221527;2415088;-14.6864;4.01834
221529;3209651;-8.272089999999999;3.0575099999999997
221530;1589219;-15.1329;5.87597
221531;2976416;-6.5777;3.10845
221532;4943408;-11.0146;2.35154
221536;1490270;-10.4913;1.9190200000000002
221537;4956435;-8.32359;2.67523
221541;3104789;-10.885;2.116
221548;2247901;-10.5053;2.1747799999999997
221551;2943985;-8.13083;3.16713
221553;1589566;-14.4577;4.7704699999999995
221556;1416802;-13.6227;4.8429199999999994
221564;3652138;-14.3169;4.0334
221576;3461872;-14.6516;5.01016
221578;4491706;-14.0862;5.88462
221584;4531192;-10.6408;2.60438
221587;1516734;-9.50736;2.98976
221595;3164940;-16.8403;5.38887
221597;5172635;-10.9686;3.24056
221599;1116995;-13.8507;5.849080000000001
221612;5678259;-10.485;3.1689
221613;3290707;-9.53934;2.38078
221626;2905369;-10.9501;3.1936400000000003
221634;2252564;-8.8968;3.69394
221635;2848772;-10.9797;2.97227
221636;1039005;-13.6545;4.92443
221642;5675310;-10.8194;1.84276
221648;3147227;-15.3405;6.03221
221649;4059343;-10.2942;2.5916099999999997
221651;5829544;-15.1983;3.73896
221652;2777685;-14.5051;4.30553
221658;1752936;-15.6838;5.5307
221663;4020662;-14.591;5.08568
221665;3801335;-14.6031;4.37319
221666;5388024;-14.7146;4.5753699999999995
221667;2141501;-14.0685;5.29336
221673;4733212;-14.9228;5.77156
221674;5685513;-13.8129;4.80776
221678;2342996;-15.1172;4.4958599999999995
221679;2947941;-10.1875;3.51928
221686;1524670;-13.892000000000001;3.9458800000000003
221687;5415385;-15.998;4.85374
221688;4670806;-15.3958;5.4511
221689;5116175;-10.7016;2.60067
221697;3514953;-10.6896;2.72704
221698;3023367;-14.5758;5.611669999999999
221699;1896563;-10.7539;3.38271
221711;4466446;-10.14;3.65841
221712;3545700;-13.8882;5.4713199999999995
221713;5561947;-9.377460000000001;3.16948
221715;3476889;-9.736989999999999;3.25178
221717;1078722;-9.179689999999999;2.43813
221721;1134309;-10.3562;2.9647099999999997
221723;4052963;-14.482000000000001;4.97965
221724;5597375;-13.9972;4.2960199999999995
221725;2040026;-9.99978;2.69577
221727;3622308;-10.6317;2.3732
221736;1199366;-13.982999999999999;4.91023
221743;3253616;-9.49922;1.8655599999999999
221744;5276931;-10.0365;3.2995699999999997
221745;1677002;-14.4032;4.329969999999999
221746;5266057;-13.6762;5.05291
221748;4794485;-10.5789;2.26821
221750;1326862;-13.9241;4.46495
221753;2683614;-9.84342;3.2589900000000003
221754;5060152;-9.742410000000001;0.48563599999999996
221757;4163910;-10.4865;1.7779099999999999
221759;1589433;-8.136000000000001;1.49465
221760;4387347;-13.3825;4.59273
221761;3854471;-14.2462;4.97041
221774;5196133;-14.0284;5.80178
221778;3832895;-13.7075;5.28338
221779;3359369;-13.7994;4.31581
221782;2732359;-13.3826;4.93029
221783;2416419;-10.2747;3.0183299999999997
221786;1326490;-14.4525;5.42952
221788;5203797;-10.0195;1.91177
221795;1958489;-14.8064;5.6075099999999996
221802;1294381;-14.6574;6.89682
221803;2010912;-13.7058;4.0715900000000005
221819;3965991;-10.9448;3.54984
221832;2532859;-10.6266;3.2447
221833;1353727;-9.99577;2.70145
221836;2120331;-13.6483;4.67706
221848;3431279;-6.6272199999999994;4.2494
221849;1091919;-10.5405;1.96403
221858;4371531;-10.7112;3.60975
221864;3673618;-10.9828;2.69635
221868;2977747;-9.2538;-0.248752
221871;3653734;-9.40755;1.82502
221873;4856738;-9.67485;1.92691
221878;1432514;-14.4736;3.90596
221881;2424186;-9.62341;2.52106
221883;2665765;-10.8759;2.2722
221887;1731618;-9.605089999999999;2.0259400000000003
221898;1044039;-13.7257;4.5865
221901;2994207;-10.5219;3.23427
221903;4294670;-10.6411;3.4711300000000005
221904;1009451;-14.7425;4.797969999999999
221905;1328266;-10.2856;0.7016359999999999
221909;1567311;-13.8715;4.499140000000001
221910;5738161;-14.3767;3.78056
221916;4667162;-14.7615;4.46574
221918;5510032;-10.5112;1.8365200000000002
221922;1908593;-10.7554;2.65365
221930;1973733;-10.5252;1.8556099999999998
221936;3987737;-13.9535;4.72967
221941;3977092;-14.376;4.3251
221942;3708926;-13.8271;5.5433699999999995
221947;1340229;-14.5144;3.73349
221953;5591445;-9.42994;3.0225
221959;3658884;-10.7937;3.05247
221966;4219380;-16.8966;4.89561
221967;4632949;-10.5739;2.01186
