;id;r1;r2;r3;clusters
55340;232002;1696331;-10.8996;2.1368;0
55341;232005;2171533;-14.3111;5.244680000000002;1
55342;232008;5381808;-14.2726;4.5835599999999985;1
55343;232012;5029622;-14.305;5.23459;1
55344;232018;6016171;-16.1235;6.78637;1
55345;232019;5968783;-9.52159;1.02969;0
55346;232023;3135460;-10.8577;2.93295;0
55347;232029;5881021;-14.2178;5.0265900000000014;1
55348;232033;3381787;-14.3268;3.83739;1
55349;232037;2308473;-14.7859;3.86943;1
55350;232048;3853021;-13.3785;4.644819999999998;1
55351;232053;3571541;-13.6872;4.60838;1
55352;232054;1220484;-9.9187;0.108313;0
55353;232056;4469982;-16.0513;5.09701;1
55354;232057;3501027;-15.1937;5.90169;1
55355;232060;5603623;-10.9072;3.11246;0
55356;232061;2982293;-14.7594;6.2203300000000015;1
55357;232075;2991976;-9.34294;2.93331;0
55358;232076;2845897;-10.8607;3.0057;0
55359;232089;2389412;-14.4786;4.79637;1
55360;232099;3773554;-14.2925;4.4654099999999985;1
55361;232103;5849194;-14.7933;5.92704;1
55362;232108;1005873;-8.47599;0.680521;0
55363;232110;2176499;-15.5992;5.92676;1
55364;232116;4827941;-9.6955;3.65957;0
55365;232122;4245953;-14.743;3.98486;1
55366;232124;5749051;-16.2953;5.2031800000000015;1
55367;232125;3834481;-14.4228;4.9657;1
55368;232127;3257456;-14.7933;6.64405;1
55369;232130;1398298;-15.4044;4.42201;1
55370;232132;4267925;-14.7532;4.11675;1
55371;232135;4198448;-10.9327;3.05977;0
55372;232138;1794655;-14.8718;4.86611;1
55373;232141;5893259;-7.720639999999999;2.65053;0
55374;232144;1782150;-14.3787;4.69308;1
55375;232150;2978893;-9.95004;2.53826;0
55376;232161;3804464;-15.9821;6.8729;1
55377;232166;4090911;-9.83375;0.121828;0
55378;232168;5172093;-11.244000000000002;2.88446;0
55379;232170;1852797;-10.4462;3.12921;0
55380;232172;5133317;-13.5945;4.248;1
55381;232178;4417642;-14.3021;4.68246;1
55382;232179;4690178;-14.593;4.72552;1
55383;232181;3886243;-16.1017;5.71396;1
55384;232189;2401719;-9.71811;2.9333;0
55385;232191;2098681;-9.95202;3.01862;0
55386;232194;4988745;-10.3279;3.64538;0
55387;232196;2510837;-10.788;3.3336300000000003;0
55388;232197;2535325;-10.9753;2.41352;0
55389;232207;2178552;-14.296;5.06004;1
55390;232211;2092586;-9.4826;1.91085;0
55391;232221;5111170;-10.888;2.80812;0
55392;232223;6009980;-10.6577;3.4966699999999995;0
55393;232227;5824505;-14.0948;3.95205;1
55394;232230;4482139;-15.5148;4.0293199999999985;1
55395;232242;1123579;-10.4171;1.28476;0
55396;232243;2978210;-14.9551;4.6759900000000005;1
55397;232244;2503524;-13.8094;3.98172;1
55398;232245;3261397;-9.60652;1.12844;0
55399;232251;1042662;-15.5693;4.58924;1
55400;232254;4368261;-7.58327;4.10575;0
55401;232258;5029514;-14.4414;4.39246;1
55402;232261;3857229;-9.69975;3.20813;0
55403;232265;2865170;-13.8759;4.4703800000000005;1
55404;232279;1523543;-10.0892;2.65708;0
55405;232280;2155654;-10.6713;1.62693;0
55406;232285;1034024;-10.1306;2.80228;0
55407;232288;5620776;-14.0692;4.04279;1
55408;232291;2397835;-14.6686;4.04408;1
55409;232294;1796863;-14.9323;4.05811;1
55410;232300;1776225;-14.3095;5.45996;1
55411;232301;3106916;-15.1786;3.92652;1
55412;232305;1172885;-9.78105;2.67645;0
55413;232306;4963582;-14.2392;4.8839;1
55414;232308;1322018;-13.6523;5.33132;1
55415;232309;5985827;-9.89813;3.16627;0
55416;232310;2589482;-9.72645;1.52924;0
55417;232311;3296403;-13.9448;4.62452;1
55418;232340;4308836;-13.6045;5.06649;1
55419;232341;5154125;-9.86675;3.37463;0
55420;232345;3462221;-9.33792;3.87111;0
55421;232351;1447899;-13.3157;4.58177;1
55422;232353;1602618;-14.1955;4.04246;1
55423;232355;5566723;-10.8369;2.86036;0
55424;232359;3961893;-10.344;3.3441400000000003;0
55425;232360;1710115;-14.5639;6.795560000000001;1
55426;232366;2092200;-9.58685;2.7389;0
55427;232373;4817659;-15.0679;7.89853;1
55428;232375;5420370;-13.5783;4.95239;1
55429;232380;4779426;-15.3366;4.32214;1
55430;232382;2353472;-13.7726;5.0563699999999985;1
55431;232393;5201304;-14.1933;4.04774;1
55432;232394;5668726;-10.6683;1.89712;0
55433;232395;3641988;-10.2211;2.51454;0
55434;232400;4478959;-14.1572;4.32131;1
55435;232401;2324499;-14.4435;4.78707;1
55436;232410;3582677;-10.4686;3.2965;0
55437;232412;1158466;-17.3253;4.01973;1
55438;232418;1328380;-13.7659;5.07856;1
55439;232421;4176313;-15.4046;3.87182;1
55440;232422;1739682;-13.3875;4.6675900000000015;1
55441;232424;4658702;-10.7654;3.58687;0
55442;232427;1094269;-9.56118;3.83609;0
55443;232434;4484722;-13.948;5.29535;1
55444;232437;4866689;-13.5122;4.52491;1
55445;232438;5307965;-14.3757;3.94021;1
55446;232440;4024003;-14.8637;4.89958;1
55447;232455;4835145;-11.0662;3.28191;0
55448;232457;5017892;-13.7999;4.86637;1
55449;232459;2173977;-13.5895;4.6355900000000005;1
55450;232462;1531592;-14.5371;4.0956199999999985;1
55451;232468;1847136;-10.318;3.52922;0
55452;232469;1187940;-13.5954;4.7306300000000014;1
55453;232475;4223689;-13.5859;5.3125;1
55454;232484;1537949;-9.82823;0.6734399999999999;0
55455;232490;3351629;-10.5891;2.12525;0
55456;232494;2816680;-15.6552;5.1760199999999985;1
55457;232499;5887983;-13.7749;4.067830000000002;1
55458;232504;1490047;-15.4295;4.34732;1
55459;232509;1629643;-14.7697;6.48407;1
55460;232513;4825160;-10.9455;2.3712;0
55461;232516;3862824;-10.2773;3.73181;0
55462;232522;3031859;-10.4952;2.90925;0
55463;232524;5710277;-14.0983;6.17358;1
55464;232537;2323276;-10.5672;1.36338;0
55465;232546;1212359;-15.2215;6.65847;1
55466;232550;1128389;-14.6079;5.49641;1
55467;232560;2944311;-15.0052;6.70194;1
55468;232563;1222262;-15.8355;3.85185;1
55469;232568;3485290;-8.63733;2.4572700000000003;0
55470;232576;3374978;-10.5958;3.13331;0
55471;232586;4577890;-15.4227;4.33447;1
55472;232591;2548994;-10.1611;2.21777;0
55473;232593;1378375;-16.5898;4.71575;1
55474;232607;5760296;-13.3557;4.93886;1
55475;232613;4934009;-9.93672;3.69619;0
55476;232616;2795219;-13.4004;4.60561;1
55477;232623;1935267;-10.1594;1.70727;0
55478;232625;4088505;-10.5816;1.5842;0
55479;232628;1357103;-14.8003;6.40329;1
55480;232630;4088968;-14.4032;6.19427;1
55481;232633;3670068;-14.6653;3.86263;1
55482;232635;2522358;-11.1413;2.694;0
55483;232639;6007208;-13.6024;4.7400400000000005;1
55484;232643;1624210;-10.0661;3.6009;0
55485;232646;4211616;-16.1148;5.43318;1
55486;232658;3901874;-15.107;4.61315;1
55487;232659;4242982;-8.74424;1.40739;0
55488;232662;2212394;-13.4759;4.39656;1
55489;232663;1855585;-14.5617;6.2215;1
55490;232675;1165105;-10.9799;2.12096;0
55491;232676;3653477;-14.657;4.51819;1
55492;232680;5517297;-9.89281;2.04602;0
55493;232685;5470443;-8.99971;2.12752;0
55494;232694;4993753;-14.0359;5.88407;1
55495;232697;2815565;-13.8122;4.96292;1
55496;232699;1514890;-10.143;2.91265;0
55497;232702;4060811;-14.5008;4.884519999999998;1
55498;232704;4002686;-10.733;2.37879;0
55499;232708;1193131;-14.363;6.38504;1
55500;232710;2825493;-14.8872;7.33714;1
55501;232711;5739003;-15.421;4.67245;1
55502;232712;4767133;-14.2822;3.76862;1
55503;232718;2226555;-14.8102;4.34221;1
55504;232719;5375331;-13.9647;3.85797;1
55505;232722;4254711;-14.3248;5.06964;1
55506;232729;4766178;-14.9463;3.60629;1
55507;232738;1716932;-13.5952;3.84644;1
55508;232739;4237691;-15.8137;5.05761;1
55509;232742;1242979;-18.3296;3.88657;1
55510;232745;4515717;-14.4953;4.34435;1
55511;232746;4204009;-13.7169;5.1549;1
55512;232747;1548164;-9.90545;2.3991;0
55513;232753;5874276;-9.01091;2.6619;0
55514;232754;5040367;-13.9842;4.76949;1
55515;232757;2631053;-10.2692;3.04284;0
55516;232758;3442859;-14.0597;6.00787;1
55517;232773;3841969;-10.4184;1.36892;0
55518;232777;5788773;-14.8281;4.4643;1
55519;232780;4806667;-7.38583;1.35264;0
55520;232792;5169164;-15.3308;5.35702;1
55521;232793;1262897;-14.5798;4.67586;1
55522;232799;3861294;-10.116;1.78964;0
55523;232801;2564078;-10.6377;2.81623;0
55524;232802;4807342;-13.3677;4.4043199999999985;1
55525;232803;2748759;-15.0894;5.08511;1
55526;232809;5233181;-13.6554;4.32493;1
55527;232811;4033670;-8.905380000000003;3.93162;0
55528;232813;3961385;-13.8448;4.98278;1
55529;232814;5326017;-14.6962;4.0017;1
55530;232819;4803206;-14.3679;4.7043599999999985;1
55531;232820;2558207;-9.76436;2.18486;0
55532;232827;2714410;-15.0585;3.63245;1
55533;232830;1783764;-9.29552;1.7621099999999998;0
55534;232844;1673932;-13.5352;4.49273;1
55535;232846;2894125;-10.9925;3.21829;0
55536;232849;4913468;-9.81484;3.76242;0
55537;232851;1140154;-15.0945;3.98759;1
55538;232853;1670434;-15.6652;4.65932;1
55539;232854;4226868;-14.3521;4.20257;1
55540;232857;2608532;-16.1589;5.4594;1
55541;232862;4533905;-14.4501;6.14041;1
55542;232866;4568162;-7.1789999999999985;1.93242;0
55543;232867;2990555;-10.7741;2.60195;0
55544;232869;1867393;-14.3787;5.09327;1
55545;232876;1370414;-10.6211;3.05879;0
55546;232879;2605806;-15.8428;6.42542;1
55547;232882;5639245;-9.53129;3.3122800000000003;0
55548;232883;4123789;-10.6254;2.8456900000000003;0
55549;232891;2238361;-14.7803;4.95152;1
55550;232892;1751634;-14.0553;5.06861;1
55551;232895;4908643;-10.6135;3.2690900000000003;0
55552;232896;3266646;-9.06949;3.7244;0
55553;232899;3275620;-15.2201;4.94109;1
55554;232900;1716483;-10.6394;2.19876;0
55555;232902;2079023;-9.1841;3.01707;0
55556;232903;2149839;-10.5255;3.00168;0
55557;232908;1696549;-15.0376;4.93405;1
55558;232910;4362915;-15.3605;4.43848;1
55559;232911;3292279;-14.1415;5.82512;1
55560;232912;5355840;-15.4118;6.11754;1
55561;232915;3774817;-14.9799;7.677980000000002;1
55562;232922;1681583;-14.9042;6.8635100000000016;1
55563;232923;5060932;-14.3428;4.89478;1
55564;232927;1483172;-15.6758;5.1333400000000005;1
55565;232934;1435722;-13.6444;4.7743400000000005;1
55566;232942;5069578;-10.7317;1.95823;0
55567;232948;2870149;-10.6484;3.22345;0
55568;232949;1879797;-10.6786;3.1434;0
55569;232951;4207202;-10.6229;3.5262300000000004;0
55570;232952;1587693;-14.0438;5.29135;1
55571;232953;2983932;-9.0425;4.0137800000000015;0
55572;232954;4503750;-10.3978;3.33;0
55573;232960;5675627;-10.9633;2.215;0
55574;232967;3513879;-16.0446;4.43616;1
55575;232968;1804171;-9.70582;3.54636;0
55576;232976;5712447;-10.2632;3.25071;0
55577;232983;3444901;-13.5959;3.90094;1
55578;232984;5016129;-9.12234;3.19285;0
55579;232986;3642560;-14.7684;4.7266900000000005;1
55580;232988;3194608;-8.606819999999999;3.0432200000000003;0
55581;232989;3335538;-14.253;5.15469;1
55582;232990;4991142;-10.9729;3.06072;0
55583;233000;2518164;-10.5142;3.4681800000000003;0
55584;233004;2963736;-13.5957;4.39901;1
55585;233007;4207892;-14.0143;4.33674;1
55586;233011;2422867;-9.85491;0.707611;0
55587;233012;1389226;-9.22144;0.29835500000000004;0
55588;233013;5535965;-10.7408;3.5249;0
55589;233016;5307920;-9.16766;3.12524;0
55590;233018;3403022;-9.02569;-0.010587799999999998;0
55591;233019;5576194;-13.9916;4.29716;1
55592;233023;4210548;-17.3369;5.5858;1
55593;233025;3282455;-8.39738;3.96599;0
55594;233028;5692641;-16.925;4.8979;1
55595;233033;5310357;-6.8239;2.57254;0
55596;233039;1193447;-13.876;4.16183;1
55597;233041;3871075;-13.7075;4.80612;1
55598;233042;2716432;-10.7908;3.4210199999999995;0
55599;233043;4559731;-14.4906;4.61896;1
55600;233046;5011352;-11.01;3.00068;0
55601;233047;5938176;-15.1439;3.78628;1
55602;233048;4697481;-14.204;5.14535;1
55603;233051;2208431;-8.75944;3.03141;0
55604;233065;1008606;-9.28657;1.87155;0
55605;233074;1775951;-10.044;3.61917;0
55606;233075;3536117;-9.70858;2.41545;0
55607;233083;5443119;-9.99967;3.45019;0
55608;233086;3696431;-10.6413;1.94302;0
55609;233090;3939556;-8.627469999999999;3.25871;0
55610;233093;1952191;-13.8534;4.58871;1
55611;233095;4103448;-7.91016;3.49326;0
55612;233107;1194094;-9.3594;3.31423;0
55613;233111;5319518;-9.28515;3.08162;0
55614;233116;3735845;-14.8543;3.83604;1
55615;233118;4585768;-10.3453;1.21606;0
55616;233119;5342221;-9.70837;1.67451;0
55617;233123;5870554;-10.9008;3.19992;0
55618;233125;1969022;-10.3382;2.62489;0
55619;233126;3502184;-15.7194;6.3901;1
55620;233129;3016361;-14.7303;3.76084;1
55621;233130;5163069;-11.0329;3.21924;0
55622;233132;4760756;-13.9453;5.33153;1
55623;233142;2140685;-13.4919;4.09556;1
55624;233147;3809077;-14.6373;5.36149;1
55625;233150;1202357;-9.07889;3.81045;0
55626;233154;2237613;-10.6764;3.61377;0
55627;233162;5085167;-10.8157;3.16513;0
55628;233163;4414358;-11.1199;2.8858200000000003;0
55629;233164;2246689;-14.6566;5.9096;1
55630;233165;1591648;-9.87249;3.14763;0
55631;233169;5878701;-10.6113;3.18796;0
55632;233170;4656172;-15.2346;4.20744;1
55633;233171;1238374;-16.4829;5.3668;1
55634;233172;2599139;-14.804;4.61005;1
55635;233173;2412295;-10.5176;2.57267;0
55636;233176;4567145;-10.5261;2.17974;0
55637;233186;2004935;-9.0971;1.13994;0
55638;233192;4720444;-13.765999999999998;5.01904;1
55639;233196;1007252;-10.8248;3.59416;0
55640;233199;3813073;-14.8282;4.53271;1
55641;233200;1802819;-10.6932;2.75414;0
55642;233201;2365150;-14.0049;4.28636;1
55643;233205;1520232;-9.77296;3.03927;0
55644;233215;5358096;-11.0892;2.50749;0
55645;233218;1011949;-15.6315;3.9;1
55646;233221;3920960;-9.62266;3.41986;0
55647;233235;5897946;-10.2018;0.825049;0
55648;233237;4060179;-13.7988;4.17886;1
55649;233238;3293234;-10.8274;2.22777;0
55650;233242;1142746;-15.4868;3.70083;1
55651;233243;1711626;-10.114;3.56339;0
55652;233244;3103698;-13.9331;4.64551;1
55653;233249;3813491;-10.7948;3.15765;0
55654;233252;4911588;-14.4926;3.89386;1
55655;233253;3160239;-14.1826;5.51184;1
55656;233255;3062991;-14.4474;4.91558;1
55657;233257;1665859;-10.592;3.1524400000000004;0
55658;233258;4469754;-13.3241;4.88603;1
55659;233265;4181613;-10.2348;3.20867;0
55660;233270;3360335;-15.7903;4.5387900000000005;1
55661;233273;2600102;-14.9964;3.87072;1
55662;233274;4250424;-16.0676;3.62183;1
55663;233276;1556384;-16.5387;5.20109;1
55664;233277;1421850;-14.5992;5.13651;1
55665;233287;3039670;-9.35721;3.3462300000000003;0
55666;233288;4561563;-13.2732;4.56681;1
55667;233293;4175422;-9.78514;3.6695;0
55668;233300;1594649;-8.53026;1.50663;0
55669;233303;1900931;-9.47153;2.71872;0
55670;233304;5555649;-10.7465;3.33102;0
55671;233309;2504256;-10.0792;0.494214;0
55672;233313;3005519;-13.4847;4.25351;1
55673;233315;2287484;-10.3242;1.98407;0
55674;233316;3260792;-11.2687;2.81531;0
55675;233324;4537323;-15.1716;4.19442;1
55676;233332;2494423;-15.8649;5.77031;1
55677;233339;4360706;-15.8282;4.77886;1
55678;233341;1696965;-14.2875;3.94766;1
55679;233345;1354825;-10.7157;2.7425;0
55680;233348;3411800;-10.5044;3.41436;0
55681;233351;5332883;-9.4346;-1.17773;0
55682;233355;4513403;-10.9793;2.97412;0
55683;233357;3952956;-11.0146;3.36902;0
55684;233364;1897052;-14.1738;4.30857;1
55685;233369;4561841;-14.5127;4.9961;1
55686;233371;1826574;-9.65802;3.8093;0
55687;233379;5204816;-15.6066;8.06484;1
55688;233381;4915843;-13.9024;3.88969;1
55689;233384;2705830;-16.8861;3.38776;1
55690;233392;1280586;-13.8304;4.16554;1
55691;233396;3357277;-9.28384;3.62175;0
55692;233409;3378737;-9.79784;2.275;0
55693;233410;4937847;-8.43269;0.55805;0
55694;233414;5834551;-9.76178;2.20961;0
55695;233415;4894871;-9.06707;2.72114;0
55696;233416;1278731;-13.5723;4.26883;1
55697;233418;4527350;-15.5081;4.86198;1
55698;233427;5487272;-14.3874;5.7333;1
55699;233428;2119892;-15.5144;5.1298900000000005;1
55700;233431;2239415;-14.2141;4.96376;1
55701;233434;2648158;-10.677;3.24206;0
55702;233437;2829728;-8.726180000000001;2.4303;0
55703;233447;4254891;-9.99701;2.19849;0
55704;233452;5636145;-16.5371;3.3563300000000003;1
55705;233454;1397834;-14.93;3.99379;1
55706;233458;1808276;-15.0;4.86186;1
55707;233462;3724349;-8.67888;3.5214800000000004;0
55708;233464;4841688;-9.75558;1.7869;0
55709;233467;3509532;-14.5282;5.22487;1
55710;233475;2582002;-8.195139999999999;1.80908;0
55711;233476;5075463;-10.4034;2.08787;0
55712;233477;3416688;-9.46577;3.14326;0
55713;233492;3215194;-15.2497;4.23962;1
55714;233497;2358890;-13.9413;4.42373;1
55715;233500;5295396;-9.99669;3.37525;0
55716;233503;4845876;-15.9992;3.84461;1
55717;233504;4671952;-10.4332;2.96155;0
55718;233506;5829205;-10.7335;3.30262;0
55719;233508;3819900;-14.8959;5.82904;1
55720;233516;5656854;-10.4905;2.99232;0
55721;233517;2654664;-17.0982;4.82244;1
55722;233525;5281152;-8.46923;2.5547;0
55723;233528;5616711;-7.86596;2.58021;0
55724;233546;3685466;-15.1319;3.76472;1
55725;233547;5382408;-14.1523;3.80753;1
55726;233552;5031940;-9.78012;3.21342;0
55727;233553;1622341;-14.3633;3.92591;1
55728;233556;5572255;-9.47952;1.86741;0
55729;233561;4576802;-14.6191;4.60614;1
55730;233562;4812995;-14.3664;5.15913;1
55731;233566;1219602;-13.6867;4.26326;1
55732;233568;3977750;-8.24117;2.82726;0
55733;233572;1534460;-9.92133;3.16333;0
55734;233573;5870983;-13.7038;4.26395;1
55735;233576;3237607;-10.4613;2.42338;0
55736;233578;2827628;-14.8366;3.99167;1
55737;233579;5788292;-14.1292;4.19128;1
55738;233592;5750393;-8.53514;3.0415;0
55739;233604;1311750;-10.6296;3.09923;0
55740;233605;1207148;-15.6522;6.45316;1
55741;233607;2817452;-14.7277;5.32216;1
55742;233611;5788612;-9.9967;3.618;0
55743;233622;1525301;-10.7633;2.85167;0
55744;233623;5406038;-13.9849;5.3748;1
55745;233624;1848402;-14.4296;3.84692;1
55746;233625;5973385;-14.3215;4.11416;1
55747;233628;3199817;-14.8298;4.37426;1
55748;233630;2180312;-10.5018;2.28243;0
55749;233637;5651999;-9.93872;2.9530000000000003;0
55750;233638;1955266;-10.6545;3.03854;0
55751;233641;4974450;-14.8487;3.98524;1
55752;233645;5334918;-15.0854;4.52433;1
55753;233652;5944971;-15.3478;3.87029;1
55754;233655;2655864;-15.7785;5.1829800000000015;1
55755;233657;5393877;-14.2327;4.43599;1
55756;233665;2799859;-13.7401;5.39174;1
55757;233667;2844728;-13.3593;4.4007;1
55758;233670;2225221;-13.9774;3.97264;1
55759;233672;3038379;-14.0889;4.402;1
55760;233677;3554000;-13.5868;3.96169;1
55761;233681;4360029;-13.5642;4.72164;1
55762;233688;1452900;-14.2856;5.43539;1
55763;233690;5602953;-13.5287;5.1417;1
55764;233692;5697781;-15.6818;5.28586;1
55765;233706;4624855;-7.9306;4.01809;0
55766;233715;3452092;-7.86095;3.25028;0
55767;233723;5348183;-8.64823;4.13121;0
55768;233727;2042233;-14.1011;5.16404;1
55769;233728;3072881;-13.6358;4.74514;1
55770;233734;3866164;-17.1937;3.96397;1
55771;233736;1915233;-16.2214;6.2256800000000005;1
55772;233737;4973757;-10.5683;3.607580000000001;0
55773;233738;3727544;-15.064;4.77262;1
55774;233743;4958898;-8.58842;3.3333800000000005;0
55775;233745;4847753;-14.3597;4.86899;1
55776;233748;1401826;-16.1852;6.1281;1
55777;233749;5992124;-13.6723;4.3604699999999985;1
55778;233764;2642615;-13.8568;4.40614;1
55779;233771;5487331;-8.254539999999999;0.8628020000000001;0
55780;233774;2149556;-10.2707;2.43494;0
55781;233780;3526229;-14.496;5.43383;1
55782;233784;5093890;-14.5674;4.0197;1
55783;233794;3804678;-9.44174;0.702569;0
55784;233797;2226682;-10.4362;1.73465;0
55785;233798;1205245;-10.142;2.40097;0
55786;233802;3330953;-14.4451;5.36939;1
55787;233804;4151768;-8.259960000000001;0.958457;0
55788;233805;3053498;-10.8448;3.5485900000000004;0
55789;233812;2303885;-14.1352;4.58772;1
55790;233825;3375300;-10.6602;2.9041200000000003;0
55791;233830;1481555;-11.1638;2.80288;0
55792;233831;5985088;-14.1654;4.48703;1
55793;233836;1883024;-8.8057;3.19703;0
55794;233840;4242402;-15.0553;4.10455;1
55795;233842;5621672;-14.354;6.65255;1
55796;233843;3253064;-15.1174;5.04867;1
55797;233852;1500668;-8.82064;2.96881;0
55798;233854;4846988;-14.5334;4.78603;1
55799;233871;1552177;-14.3159;4.33222;1
55800;233872;5339698;-15.7044;4.3559;1
55801;233875;2235525;-10.1742;2.09286;0
55802;233880;2268763;-14.4937;4.4851;1
55803;233883;3963213;-10.0304;1.50298;0
55804;233884;4229516;-10.9793;2.70193;0
55805;233890;1384397;-16.0629;3.53446;1
55806;233893;2828955;-14.813;5.7332800000000015;1
55807;233906;2842504;-6.21025;3.25507;0
55808;233907;5748010;-10.6415;2.32525;0
55809;233912;1676687;-9.69541;3.3833300000000004;0
55810;233914;6026262;-9.48959;3.66144;0
55811;233924;3071375;-13.3537;4.94334;1
55812;233931;3085017;-14.6648;4.8969;1
55813;233933;5324210;-10.6034;1.34987;0
55814;233939;5045011;-14.4948;4.10225;1
55815;233943;3662820;-14.4325;4.5163400000000005;1
55816;233952;2313888;-14.8828;4.16122;1
55817;233953;4959260;-13.725;4.3137;1
55818;233959;3457728;-14.2688;5.09992;1
55819;233961;3652991;-14.6704;6.28877;1
55820;233971;3540616;-9.50192;2.76667;0
55821;233977;3565584;-10.8411;2.26711;0
55822;233978;3063832;-16.0896;3.44546;1
55823;233979;3408103;-14.1929;3.80369;1
55824;233990;3401074;-13.5627;4.65556;1
55825;233992;2330299;-16.2548;7.826510000000002;1
55826;233993;5701823;-13.366;4.84952;1
55827;233997;1334317;-14.0516;5.42777;1
55828;234001;2913179;-10.8868;2.45197;0
55829;234003;3386999;-8.403030000000001;-0.975895;0
55830;234005;3950001;-7.39432;3.47591;0
55831;234007;5225245;-14.9209;4.49394;1
55832;234008;2569892;-8.78388;3.71786;0
55833;234011;4014685;-15.4281;3.84343;1
55834;234013;3868648;-13.8854;4.96456;1
55835;234015;5428442;-15.1123;4.71554;1
55836;234016;3651042;-8.746319999999999;0.988153;0
55837;234020;4484283;-10.1276;2.78904;0
55838;234022;1812998;-7.25255;2.71683;0
55839;234025;5188553;-10.7561;2.7389900000000003;0
55840;234028;4650789;-15.165;4.3603;1
55841;234029;5546085;-9.95477;2.2185;0
55842;234033;1422112;-8.73015;-0.412272;0
55843;234038;5211783;-10.7419;3.33346;0
55844;234039;5909071;-13.640999999999998;5.36873;1
55845;234040;2155276;-15.5119;4.57075;1
55846;234047;3788947;-13.7029;4.8209800000000005;1
55847;234054;3467995;-9.98247;3.44147;0
55848;234057;2819983;-10.777;2.69338;0
55849;234058;2996423;-15.1099;3.57526;1
55850;234059;2327624;-15.639;4.60851;1
55851;234060;5889952;-14.6598;3.75821;1
55852;234070;1474046;-11.2666;2.77566;0
55853;234071;1225955;-8.52867;3.81192;0
55854;234072;4174270;-14.1339;5.56686;1
55855;234074;5537051;-9.87518;3.10208;0
55856;234088;1807126;-9.9254;2.32806;0
55857;234090;2082246;-13.9692;4.35895;1
55858;234097;5015746;-13.7578;5.65528;1
55859;234104;4131350;-10.4151;2.8479400000000004;0
55860;234110;5354589;-14.7113;4.52985;1
55861;234111;3590485;-8.92704;3.47744;0
55862;234113;5965638;-10.9312;2.474;0
55863;234114;2462220;-14.7211;5.05285;1
55864;234115;5272852;-16.0304;5.25663;1
55865;234117;1003772;-10.1502;3.43764;0
55866;234121;2786826;-10.1751;2.84573;0
55867;234129;1330258;-14.0885;4.84658;1
55868;234131;1950724;-13.2772;4.69603;1
55869;234141;5591065;-10.6726;1.76725;0
55870;234142;1872205;-9.42886;3.63552;0
55871;234150;4134273;-10.0966;3.65544;0
55872;234159;3755954;-14.6875;4.15139;1
55873;234165;1549653;-14.5271;5.36992;1
55874;234166;2522670;-13.49;4.07635;1
55875;234168;3783895;-15.2674;6.912939999999999;1
55876;234174;4520674;-10.5121;1.47389;0
55877;234177;2357247;-13.6675;5.16087;1
55878;234179;2068135;-9.39198;3.25129;0
55879;234186;2759164;-9.7783;3.3729400000000003;0
55880;234198;1244200;-13.8793;4.64899;1
55881;234202;5034202;-14.3727;4.45784;1
55882;234206;3887717;-14.5656;5.89809;1
55883;234207;4967482;-9.79957;3.54521;0
55884;234216;4843765;-10.8091;3.03536;0
55885;234221;2185082;-13.6263;4.08171;1
55886;234222;4708668;-14.9099;5.85411;1
55887;234226;1159066;-16.1347;5.20673;1
55888;234244;4516622;-9.69056;1.02415;0
55889;234245;2006898;-14.4532;4.42336;1
55890;234254;3993785;-9.69324;3.17266;0
55891;234258;3022778;-13.9999;4.6700599999999985;1
55892;234259;4405511;-14.7433;4.19146;1
55893;234263;1580869;-10.7811;3.09521;0
55894;234264;5814214;-10.3558;2.23274;0
55895;234273;1296500;-13.8745;4.5686300000000015;1
55896;234274;2520774;-10.6943;2.58786;0
55897;234275;1384325;-13.9807;3.94952;1
55898;234281;2102349;-14.5007;6.88102;1
55899;234283;1342359;-9.47836;3.5936;0
55900;234291;3375463;-9.88533;3.80698;0
55901;234293;5367416;-14.6053;4.49063;1
55902;234296;1862617;-13.5268;4.34644;1
55903;234297;3641638;-9.86187;3.56501;0
55904;234298;5840238;-9.28834;2.05444;0
55905;234301;5085650;-10.2471;1.19557;0
55906;234303;5175069;-9.32496;3.90485;0
55907;234304;1136084;-15.6687;6.41435;1
55908;234305;1977770;-10.1892;1.24771;0
55909;234306;4772890;-9.40316;1.7286700000000002;0
55910;234310;1128407;-13.6315;5.34237;1
55911;234315;1805323;-10.036;3.49244;0
55912;234317;4843005;-9.80296;3.47885;0
55913;234336;2359004;-8.2169;1.36525;0
55914;234344;4545875;-13.8506;4.04351;1
55915;234347;1561560;-14.3216;5.66832;1
55916;234348;4880680;-13.3531;4.61148;1
55917;234349;2739310;-10.3924;2.81343;0
55918;234351;3567073;-11.179;2.937;0
55919;234360;2790843;-9.28439;3.0729;0
55920;234366;1975562;-10.6428;3.16549;0
55921;234371;1180914;-9.38255;1.7658900000000002;0
55922;234372;3286919;-10.7913;3.32805;0
55923;234375;1482744;-13.4399;4.77736;1
55924;234393;2821690;-15.6426;3.92549;1
55925;234397;3447957;-8.90318;2.47118;0
55926;234398;5931022;-14.9279;4.58535;1
55927;234401;2982060;-13.647;3.88756;1
55928;234411;1833703;-14.8256;5.68701;1
55929;234423;1455851;-15.6452;4.49302;1
55930;234428;5073810;-14.7724;4.47222;1
55931;234432;1732451;-13.4371;4.8482400000000005;1
55932;234434;1609681;-15.5361;3.59801;1
55933;234440;5482401;-10.7976;1.88124;0
55934;234443;2705895;-11.0048;2.48233;0
